flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,stability_gain,stability_decay,coupling,write_threshold,release_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,stability_success,delayed_retention,release_rate,overload_rate,mean_contact_quality,pollution,phase_lock_resistance,composite_score
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.5691919970085351,0.33093179866006317
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.577946335568176,0.33280833075598476
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3697454317054574,0.0,0.6755167593067704,0.3504863479148856
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.5,0.0,0.37146865925183786,0.0,0.673403576869257,0.3502639376012181
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,338.0,337.0,0.0,0.0,0.0,0.0,0.49925925925925924,0.0,0.355670450867502,0.0,0.5551237038395722,0.3275624283910144
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3595879279355044,0.0,0.6036720292013003,0.3366231919836553
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.5184063904552556,0.3215519972564777
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.5691919970085351,0.33093179866006317
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.577946335568176,0.33280833075598476
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3697454317054574,0.0,0.6619298238387086,0.3480406995306345
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.5,0.0,0.37146865925183786,0.0,0.6450476637782785,0.34515987324484193
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,338.0,337.0,0.0,0.0,0.0,0.0,0.49925925925925924,0.0,0.355670450867502,0.0,0.5551237038395722,0.3275624283910144
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3595879279355044,0.0,0.6036720292013003,0.3366231919836553
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.5184063904552556,0.3215519972564777
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.5691919970085351,0.33093179866006317
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.577946335568176,0.33280833075598476
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3697454317054574,0.0,0.6626220595877286,0.3481653019654581
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.37146865925183786,0.0,0.6442302401052511,0.34667940365036365
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,338.0,337.0,0.0,0.0,0.0,0.0,0.49925925925925924,0.0,0.355670450867502,0.0,0.5551237038395722,0.3275624283910144
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3595879279355044,0.0,0.6036720292013003,0.3366231919836553
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.5184063904552556,0.3215519972564777
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.5691919970085351,0.33093179866006317
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.577946335568176,0.33280833075598476
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,23.0,22.0,0.0,0.0,0.0,0.0,0.4888888888888889,0.0,0.3697454317054574,0.0,0.7114429459022982,0.35750861705763615
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.37146865925183786,0.0,0.6598746052604043,0.3506065004894024
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,338.0,337.0,0.0,0.0,0.0,0.0,0.49925925925925924,0.0,0.355670450867502,0.0,0.608847561830955,0.3372327228294633
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3595879279355044,0.0,0.7017190495840577,0.35427165565255164
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.5703798813905414,0.3309072256248291
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.6258768487503785,0.34113507197359505
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.6252548856213691,0.34132386976555956
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3697454317054574,0.0,0.7123714153336158,0.3571201859997178
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.22,0.88,0.08,0.9,0.12,0.58,0.06,1.1,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.5,0.0,0.37146865925183786,0.0,0.7049002394645218,0.35593333686836576
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,338.0,337.0,0.0,0.0,0.0,0.0,0.49925925925925924,0.0,0.355670450867502,0.0,0.5551237038395722,0.3275624283910144
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3595879279355044,0.0,0.6036720292013003,0.3366231919836553
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.5184063904552556,0.3215519972564777
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.5691919970085351,0.33093179866006317
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.577946335568176,0.33280833075598476
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3697454317054574,0.0,0.6619298238387086,0.3480406995306345
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.22,0.88,0.16,0.9,0.12,0.74,0.12,1.45,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.5,0.0,0.37146865925183786,0.0,0.6547853385627247,0.3469126547060423
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,311.0,310.0,0.0,0.0,0.0,0.0,0.499194847020934,0.0,0.355670450867502,0.0,0.6533900579668439,0.34525359274583955
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,314.0,314.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3595879279355044,0.0,0.7358008584510234,0.3604063812486055
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.6047999899549776,0.33710284516642763
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.6631061415757409,0.34783634468216024
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.6575433944245219,0.347135801350127
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3697454317054574,0.0,0.7148029449866449,0.357557861337263
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.22,0.88,0.26,0.9,0.34,0.74,0.06,1.1,0.0,235.0,235.0,0.0,0.0,0.0,0.0,0.5,0.0,0.37146865925183786,0.0,0.7276532569343286,0.360028880012931
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,250.0,249.0,0.0,0.0,0.0,0.0,0.49899799599198397,0.0,0.355670450867502,0.0,0.6812987365035353,0.3502869974338916
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,268.0,267.0,0.0,0.0,0.0,0.0,0.49906542056074765,0.0,0.3595879279355044,0.0,0.7501758788321372,0.3630406138891686
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,312.0,312.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.6012127546163997,0.33645714280548367
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,309.0,309.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.6538467608111895,0.34616965614454104
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,286.0,285.0,0.0,0.0,0.0,0.0,0.4991243432574431,0.0,0.3680408053465619,0.0,0.6607242252369301,0.34771121720321013
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,228.0,227.0,0.0,0.0,0.0,0.0,0.4989010989010989,0.0,0.3697454317054574,0.0,0.7634952348924379,0.3663774185752508
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.22,0.94,0.08,0.95,0.34,0.74,0.06,1.45,0.0,190.0,190.0,0.0,0.0,0.0,0.0,0.5,0.0,0.37146865925183786,0.0,0.7608912444943915,0.3660117177737423
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,338.0,337.0,0.0,0.0,0.0,0.0,0.49925925925925924,0.0,0.355670450867502,0.0,0.5551237038395722,0.3275624283910144
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3595879279355044,0.0,0.6036720292013003,0.3366231919836553
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.5184063904552556,0.3215519972564777
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.5691919970085351,0.33093179866006317
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.577946335568176,0.33280833075598476
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3697454317054574,0.0,0.6690100680046536,0.3493151434805046
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.22,0.98,0.16,0.9,0.34,0.42,0.12,1.45,10.0,18.0,7.0,0.0,0.5555555555555556,1.0,0.35714285714285715,0.2,0.0,0.37146865925183786,0.0032562683165092803,0.7354226673257287,0.6985620645120496
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,338.0,337.0,0.0,0.0,0.0,0.0,0.49925925925925924,0.0,0.355670450867502,0.0,0.5551237038395722,0.3275624283910144
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3595879279355044,0.0,0.6036720292013003,0.3366231919836553
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.5184063904552556,0.3215519972564777
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.5691919970085351,0.33093179866006317
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.577946335568176,0.33280833075598476
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3697454317054574,0.0,0.6735187462898251,0.3501267055718355
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.1,17.0,25.0,7.0,0.0,0.68,1.0,0.40476190476190477,0.14285714285714285,0.0,0.37146865925183786,0.005210029306414849,0.7430835106765441,0.7296567513273168
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355670450867502,0.0,0.6663406511745178,0.37254444187426755
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3595879279355044,0.0,0.6306895075693681,0.3464863380899075
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.3626056033585272,0.0,0.7575366930456198,0.36737322950052104
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.36520624580211125,0.0,0.546759869672163,0.33189401573951627
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.3680408053465619,0.0,0.5182907841348576,0.32480719274548703
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.3697454317054574,0.0,0.710844109256975,0.35911799817864976
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.45,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.37146865925183786,0.0,0.5467606919779713,0.33246821832078666
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,338.0,337.0,0.0,0.0,0.0,0.0,0.49925925925925924,0.0,0.355670450867502,0.0,0.5551237038395722,0.3275624283910144
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3595879279355044,0.0,0.6036720292013003,0.3366231919836553
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.5184063904552556,0.3215519972564777
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.5691919970085351,0.33093179866006317
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.5795533729766031,0.3330975974895017
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,23.0,22.0,0.0,0.0,0.0,0.0,0.4888888888888889,0.0,0.3697454317054574,0.0,0.7174315201625381,0.35858656042447934
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.22,0.98,0.26,0.9,0.22,0.74,0.12,1.45,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.37146865925183786,0.0,0.6598746052604043,0.3506065004894024
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,338.0,337.0,0.0,0.0,0.0,0.0,0.49925925925925924,0.0,0.355670450867502,0.0,0.5570301319352653,0.32790558544823917
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3595879279355044,0.0,0.6061555607742268,0.3370702276667821
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.5202964184176466,0.32189220228970805
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.5691919970085351,0.33093179866006317
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,306.0,305.0,0.0,0.0,0.0,0.0,0.49918166939443537,0.0,0.3680408053465619,0.0,0.5851409878455269,0.33410336816590797
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3697454317054574,0.0,0.6863310295000163,0.3524329165496699
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.34,0.94,0.08,0.9,0.22,0.58,0.12,1.1,0.0,232.0,232.0,0.0,0.0,0.0,0.0,0.5,0.0,0.37146865925183786,0.0,0.6882123855458933,0.3529295231630126
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,18.0,39.0,20.0,0.0,0.46153846153846156,1.0,0.3157894736842105,0.2597402597402597,0.0,0.355670450867502,0.005861282969716704,0.845200138422446,0.6923805831936954
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,5.0,11.0,5.0,0.0,0.45454545454545453,1.0,0.3125,0.23809523809523808,0.0,0.3595879279355044,0.0016281341582546401,0.8582567390312831,0.6949831371597376
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,4.0,9.0,4.0,0.0,0.4444444444444444,1.0,0.3076923076923077,0.23529411764705882,0.0,0.3626056033585272,0.0013025073266037122,0.5685113553909904,0.6409408915948539
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,20.0,72.0,52.0,0.0,0.2777777777777778,1.0,0.21739130434782608,0.3611111111111111,0.0,0.36520624580211125,0.0065125366330185605,0.7788780874618687,0.6320216258194241
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,9.0,14.0,4.0,0.0,0.6428571428571429,1.0,0.391304347826087,0.14814814814814814,0.0,0.3680408053465619,0.002930641484858352,0.5735325964726625,0.6908252646636767
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,13.0,16.0,3.0,0.0,0.8125,1.0,0.4482758620689655,0.09375,0.0,0.3697454317054574,0.004233148811462064,0.6052789692976763,0.7349741101424473
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.34,0.94,0.26,0.95,0.22,0.42,0.06,1.45,17.0,21.0,3.0,0.0,0.8095238095238095,1.0,0.4473684210526316,0.07317073170731707,0.0,0.37146865925183786,0.005535656138065777,0.5569675614730485,0.7267224253124325
silver,metallic,0.37821356237309517,-0.036,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,6.0,53.0,46.0,0.0,0.11320754716981132,1.0,0.1016949152542373,0.4380952380952381,0.0,0.355670450867502,0.0019537609899055682,0.6764776627923377,0.5656364107970281
silver,metallic,0.3902135623730951,-0.023999999999999997,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,0.0,70.0,69.0,0.0,0.0,0.0,0.0,0.49640287769784175,0.0,0.3595879279355044,0.0,0.6762179770604901,0.3498613187134174
silver,metallic,0.40221356237309513,-0.011999999999999997,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3626056033585272,0.0,0.5323438801862919,0.32406074540806423
silver,metallic,0.41421356237309515,3.469446951953614e-18,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36520624580211125,0.0,0.5859994108183644,0.33395713314583253
silver,metallic,0.42621356237309516,0.012000000000000004,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.3680408053465619,0.0,0.5041684358223624,0.3222651700492379
silver,metallic,0.43821356237309517,0.024000000000000004,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.3697454317054574,0.0,0.7376242297836002,0.36227544869827594
silver,metallic,0.4502135623730952,0.036000000000000004,0.16,0.011,0.34,0.98,0.08,0.95,0.34,0.74,0.12,1.1,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.37146865925183786,0.0,0.687670468410972,0.35560975585650456
